 What is Dwayne Johnson's nickname?	https://www.wikidata.org/wiki/Q10738	The Rock 
 Who played Po in "Kung Fu Panda"?	https://www.wikidata.org/wiki/Q129193	Jack Black 
 Who directed the movie "How To Train Your Dragon"?	https://www.wikidata.org/wiki/Q129193	 Dean DeBlois and Chris Sanders  
 How is Arnold Schwarzenegger remembered in the movie industry?	https://www.wikidata.org/wiki/Q2685	 The Terminator  
 When was Jason Statham born?	https://www.wikidata.org/wiki/Q169963	 26 July 1967  
 Who were the two main actors of "Catch Me If You Can"?	https://www.wikidata.org/wiki/Q208108	 Leonardo DiCaprio and Tom Hanks  
 Who is the composer of Lord of The Rings?	https://www.wikidata.org/wiki/Q127367	Howard Shore 
 Who plays Dwight Schrute in The Office?	https://www.wikidata.org/wiki/Q23831	Rainn Wilson 
 On what book is the 2011 film Limitless based on?	https://www.wikidata.org/wiki/Q753517	The Dark Fields 
 What is the main subject of The Big Short?	https://www.wikidata.org/wiki/Q19850715	financial crisis of 2007–08 
 What is the sequel to the movie Rise of the Planet of the Apes?	https://www.wikidata.org/wiki/Q243983	Dawn of the Planet of the Apes 
 What is the name of the theme music of Peaky Blinders?	https://www.wikidata.org/wiki/Q14944179	Red Right Hand 
 Who are the original broadcasters of the tv series Community?	https://www.wikidata.org/wiki/Q728553	NBC	Yahoo! Screen 
 Who are the screenwriters of Avatar: The Last Airbender?	https://www.wikidata.org/wiki/Q11572	Aaron Ehasz	Tim Hedrick	Michael Dante DiMartino	Bryan Konietzko 
 What is the country of origin of Black Mirror?	https://www.wikidata.org/wiki/Q558112	United Kingdom 
 What is the filming location of Narcos?	https://www.wikidata.org/wiki/Q20642206	Bogotá 
 Who directed Pulp Fiction?	https://www.wikidata.org/wiki/Q104123	Quentin Tarantino 
 What year was Japanese film director Hayao Miyazaki born?	https://www.wikidata.org/wiki/Q55400	1941 
 Who plays the role of Nikola Tesla in 'The Prestige'?	https://www.wikidata.org/wiki/Q46551	David Bowie 
 Who composed the soundtrack for the 2019 movie 'Polar'?	https://www.wikidata.org/wiki/Q51955042	deadmau5 
 How many movies are there in the "Ocean's" series?	https://www.wikidata.org/wiki/Q4463076	4 
 What year was Christopher Nolan's 'Inception' originally released?	https://www.wikidata.org/wiki/Q25188	2010 
 Who plays the role of Gimli in the 'The Lord of the Rings' film series?	https://www.wikidata.org/wiki/Q127367	John Rhys-Davies 
 What is the 2009 movie 'Up' about?	https://www.wikidata.org/wiki/Q174811	Aviation	Old Age 
 What is the original Japanese name of 'Spirited Away'?	https://www.wikidata.org/wiki/Q155653	Sen to Chihiro no kamikakushi 
 Who composed the soundtrack for the movie 'Interstellar'?	https://www.wikidata.org/wiki/Q13417189	Hans Zimmer 
 Who is the actor of Roy Batty?	https://www.wikidata.org/wiki/Q65929400	Rutger Hauer 
 What is the duration of "Star Wars Episode IV: A New Hope"?	https://www.wikidata.org/wiki/Q17738	121 minutes 
 Who directed "Event Horizon" (1997)?	https://www.wikidata.org/wiki/Q849162	Paul W. S. Anderson 
 When was Ridley Scott born?	https://www.wikidata.org/wiki/Q56005	1937-11-30 
 How much did Avengers: Endgame (2019) earn in the box office worldwide?	https://www.wikidata.org/wiki/Q23781155	2,797,501,328 USD 
 What is Omar Sy's country of citizenship?	https://www.wikidata.org/wiki/Q357387	France 
 How did Obi-Wan Kenobi die?	https://www.wikidata.org/wiki/Q51740	Homicide 
 What is Nicolas Cage's birth name?	https://www.wikidata.org/wiki/Q42869	Nicholas Kim Coppola 
 When was Nicolas Cage born?	https://www.wikidata.org/wiki/Q42869	1964-01-07 
 Who are Nicolas Cage's Siblings?	https://www.wikidata.org/wiki/Q42869	Christopher Coppola	Marc Coppola 
 When did Robin Williams die?	https://www.wikidata.org/wiki/Q83338	11-August-2014 
 Who are the three main characters of Harry Potter?	https://www.wikidata.org/wiki/Q173998	Ron Weasley	Harry Potter	Hermione Granger 
 Who was the director of The Hobbit trilogy?	https://www.wikidata.org/wiki/Q4465	Peter Jackson 
 Which is the highest-grossing movie?	https://www.wikidata.org/wiki/Q24871	Avatar 
 When was the first Star Wars movie released?	https://www.wikidata.org/wiki/Q17738	1977 
 What is the Lord of the ring movie called in German?	https://www.wikidata.org/wiki/Q99743537	Der Ringträger 
 What was George Cloony's first wife's name?	https://www.wikidata.org/wiki/Q271616	Talia Balsam 
 Who played the first James Bond?	https://www.wikidata.org/wiki/Q4573	Sean Connery  
 When was Terence Hill born?	https://www.wikidata.org/entity/Q243430	1939-03-29 
 What is the title of Pulp Fiction?	https://www.wikidata.org/entity/Q104123	Pulp Fiction (English) 
 What is Pulp Fiction?	https://www.wikidata.org/entity/Q104123	film 
 What are the given names of Leonardo DiCaprio?	https://www.wikidata.org/entity/Q38111	Leonardo	Wilhelm 
 Who is the mother of Leonardo DiCaprio?	https://www.wikidata.org/entity/Q38111	Irmelin DiCaprio 
 How many people live in Hollywood?	https://www.wikidata.org/entity/Q34006	210,511 
 What is Schindler's List about?	https://www.wikidata.org/entity/Q483941	World War II	The Holocaust	unfree labour	Oskar Schindler	Rescue of Jews during the Holocaust 
 Who are the directors of Schindler's List?	https://www.wikidata.org/entity/Q483941	Steven Spielberg	Marek Brodzki 
 What caused Gollum's death?	https://www.wikidata.org/entity/Q15007	burn 
 What is the native language of Gollum?	https://www.wikidata.org/entity/Q15007	Westron 
 When was the movie the matrix released?	https://www.wikidata.org/wiki/Q83495	31 march 1999	14 july 1999	17 june 1999 
 On what day was Will Smith born?	https://www.wikidata.org/wiki/Q40096	25 september 1968 
 Did Leonardo Dicaprio receive an Oscar?	https://www.wikidata.org/wiki/Q38111	Yes 
 What is the full name of Johnny Depp?	https://www.wikidata.org/wiki/Q37175	John Christopher Depp 
 How many children does Johnny Depp have?	https://www.wikidata.org/wiki/Q37175	2 
 What are the names of Johnny Depp's children?	https://www.wikidata.org/wiki/Q37175	Jack Depp	Lily-Rose Depp 
 Who directed The Titanic?	https://www.wikidata.org/wiki/Q44578	James Cameron 
 Where was The Titanic filmed?	https://www.wikidata.org/wiki/Q44578	San Francisco	Long Beach	Vancouver	Mexico	Nova Scotia	Polsa Rosa Movie Ranch 
 What are the names of the separate parts of the Ice Age film franchise?	https://www.wikidata.org/wiki/Q943532	Ice Age	Ice Age: The Meltdown	Ice Age: Dawn of the Dinosaurs	Ice Age: Continental Drift	Ice Age: Collision Course	Ice Age: Adventures of Buck Wild 
 In what year was Ice Age: The Meltdown released?	https://www.wikidata.org/wiki/Q190910	2006 
 Who directed "Life is Beautiful"?	https://www.wikidata.org/wiki/Q19355	Roberto Benigni 
 When did Roberto Benigni receive a Nastro D'Argento for Best Actor?	https://www.wikidata.org/wiki/Q23301	1987	1992	1998 
 Where was Meryl Streep born?	https://www.wikidata.org/wiki/Q873	Summit 
 How many Academy Awards did Leonardo DiCaprio receive?	https://www.wikidata.org/wiki/Q38111	1 
 When will the 93rd Academy Awards take place?	https://www.wikidata.org/wiki/Q57246152	25 April 2021 
 Who are the leading actors of "Black Swan"?	https://www.wikidata.org/wiki/Q180214	Natalie Portman	Vincent Cassel	Mila Kunis 
 What movie genre is "Persona"?	https://www.wikidata.org/wiki/Q695255	Art film	Drama 
 What is the main subject of "The Godfather"?	https://www.wikidata.org/wiki/Q47703	Organized crime 
 When did "Nomadland" premiere?	https://www.wikidata.org/wiki/Q61740820	11 September 2020 
 Which work is "The Shawshank Redemption" based on?	https://www.wikidata.org/wiki/Q172241	Rita Hayworth and Shawshank Redemption 
 When was The Truman Show released?	https://www.wikidata.org/wiki/Q214801	01-06-1998 
 Who was the director of Inception?	https://www.wikidata.org/wiki/Q25188	Christopher Nolan 
 What awards did The Godfather receive?	https://www.wikidata.org/wiki/Q47703	Academy Award for Best Picture	National Film Registry	Academy Award for Best Actor	Academy Award for Best Writing, Adapted Screenplay	National Board of Review: Top Ten Films 
 By which companies was Arrested Development produced?	https://www.wikidata.org/wiki/Q11598	20th Century Fox Television	Imagine Entertainment 
 What is the narrative location of The Office?	https://www.wikidata.org/wiki/Q23831	Scranton 
 To what genre belongs the television series Suits?	https://www.wikidata.org/wiki/Q370185	legal drama	comedy-drama 
 What institutions of education did Steve Carell go to?	https://www.wikidata.org/wiki/Q216221	Denison University	Middlesex School 
 Where was Idris Elba born?	https://www.wikidata.org/wiki/Q342604	London Borough of Hackney 
 To what ethnic group does Martin Scorsese belong?	https://www.wikidata.org/wiki/Q41148	Sicilian American 
 What is Quentin Tarantino's religion?	https://www.wikidata.org/wiki/Q3772	agnosticism 
 When was Star Wars: Episode IV – A New Hope, published in France?	https://www.wikidata.org/wiki/Q17738	 19 October 1977 
 In what capital was the film The Fault in Our Stars, filmed?	https://www.wikidata.org/wiki/Q14704171	 Amsterdam 
 What are the names of the children of the director of Mowgli: Legend of the Jungle?	https://www.wikidata.org/wiki/Q206922	Louis Ashbourne Serkis	Ruby Ashbourne Serkis	Sonny Ashbourne Serkis 
 Which actors, who were born in a city which shares a border with Tanzana, and played in Long shot have more than 1 million Twitter followers?	https://www.wikidata.org/wiki/Q179041	 Lisa Kudrow 
 Which cast members of Trust Fund, who played a character in that film from which the name starts with an M, are stage actors as well as television actors?	https://www.wikidata.org/wiki/Q237186	Ana Ortiz	Jordi Caballero 
 In what years did the producers of "Three Billboards Outside Ebbing, Missouri" whose career started between 1990 and 2000, start their career?	https://www.wikidata.org/wiki/Q934624	1997	1996 
 In what country is the university, where the director of Seven Pounds studied, located?	https://www.wikidata.org/wiki/Q209344	Italy 
 When was the youngest actress of Mard born?	https://www.wikidata.org/wiki/Q2670291	9 February 1958 
 For how many awards has, the actor or actress with the most nominations in his or her career and who played in the film Lion (2016), been nominated?	https://www.wikidata.org/wiki/Q37459	4 
 What are the names of the genres of Antwone Fisher?	https://www.wikidata.org/wiki/Q610339	romance film	biographical film	coming-of-age story	drama 
 What is the name of the character played by Elijah Wood in the Lord of the Rings movies?	https://www.wikidata.org/wiki/Q127367	Frodo Baggins 
 What are the genres of Inception?	https://www.wikidata.org/wiki/Q25188	heist film	science fiction film	science fiction action film	adventure film	drama	mystery film 
 Which actor got an Academy Award for Best Actor for the role in The Revenant?	https://www.wikidata.org/wiki/Q18002795	Leonardo DiCaprio 
 Who is the director of Reservoir Dogs?	https://www.wikidata.org/wiki/Q72962	Quentin Tarantino 
 Who is Hans Zimmer?	https://www.wikidata.org/wiki/Q76364	German film composer and music producer 
 Who won the Oscar for Best Actress between 2012 - 2016	https://www.wikidata.org/wiki/Q103618	Jennifer Lawrence	Cate Blanchett	Julianne Moore	Brie Larson	Emma Stone 
 Who played Wilm Hosenfeld in The Pianist?	https://www.wikidata.org/wiki/Q150804	Thomas Kretschmann 
 Who is the voice of Shrek?	https://www.wikidata.org/wiki/Q483815	Mike Myers 
 How many awards did Christopher Nolan receive?	https://www.wikidata.org/wiki/Q25191	3 
 What are the main subjects of The Trial of the Chicago 7?	https://www.wikidata.org/wiki/Q72397975	Chicago Seven	Opposition to the U.S. involvement in the Vietnam War	racism	miscarriage of justice	Q16718524 
 When was actrice Jennifer Lawrence born?	https://www.wikidata.org/wiki/Q189490	15 August 1990 
 For his role in which movie did Leonardo DiCaprio receive an Academy Award?	https://www.wikidata.org/wiki/Q38111	The Revenant 
 By whom is Obi-Wan Kenobi killed in the Star Wars saga?	https://www.wikidata.org/wiki/Q51740	Darth Vader 
 In what year was the movie Grease published?	https://www.wikidata.org/wiki/Q267721	1978 
 Who is the CEO of Netflix?	https://www.wikidata.org/wiki/Q907311	Reed Hastings 
 Which group of superheroes is Iron Man a member of?	https://www.wikidata.org/wiki/Q180704	Avengers 
 What is Batman's birth name?	https://www.wikidata.org/wiki/Q2695156	Bruce Wayne 
 Who are the three main cast members in the Harry Potter film series?	https://www.wikidata.org/wiki/Q216930	Daniel Radcliffe	Emma Watson	Rupert Grint 
 Who is the director of the movie Interstellar?	https://www.wikidata.org/wiki/Q13417189	Christopher Nolan 
 How many Harry Potter movies are there?	https://www.wikidata.org/wiki/Q216930	8 
 Who was the director of Skyfall?	https://www.wikidata.org/wiki/Q4941	Sam Mendes 
 In what year was The Matrix released?	https://www.wikidata.org/wiki/Q83495	1999 
 How many seasons does the series How I Met Your Mother have?	https://www.wikidata.org/wiki/Q147235	9 
 Who is the actor playing Barney in the How I Met Your Mother series?	https://www.wikidata.org/wiki/Q147235	Neil Patrick Harris 
 Is The Incredibles movie animated?	https://www.wikidata.org/wiki/Q213326	yes 
 Who is the original broadcaster of The Social Dilemma movie?	https://www.wikidata.org/wiki/Q99191029	Netflix 
 In which countries was the movie Spectre published first?	https://www.wikidata.org/wiki/Q18602670	United Kingdom	Ireland 
 What was the first publication date of the movie Shrek?	https://www.wikidata.org/wiki/Q483815	22-04-2001 
 What is the country of citizenship of Quentin Tarantino?	https://www.wikidata.org/wiki/Q3772	United States of America 
 Who are the three main characters in the Harry Potter movies?	https://www.wikidata.org/wiki/Q102438	Harry Potter	Ron Weasley	Hermione Granger 
 Who was the director of the 2020 movie Tenet?	http://www.wikidata.org/entity/Q63985561	Christopher Nolan 
 In what year is Steven Spielberg's famous war movie starring Tom Hanks set?	http://www.wikidata.org/entity/Q165817	1944 
 How much did the sci-fi movie Avatar cost?	http://www.wikidata.org/entity/Q24871	237,000,000 US dollar 
 Who were the cast members of the movie Lighthouse?	http://www.wikidata.org/entity/Q55402791	Robert Pattinson	Willem Dafoe 
 Which awards did Inception receive?	http://www.wikidata.org/entity/Q25188	Academy Award for Best Cinematography	Academy Award for Best Sound Editing	Academy Award for Best Sound Mixing	Academy Award for Best Visual Effects	National Board of Review: Top Ten Films 
 How many screenwriters did Good Will Hunting have?	http://www.wikidata.org/entity/Q193835	Two 
 What country was Blood Diamond filmed in?	http://www.wikidata.org/entity/Q74958	South Africa 
 What was the movie Shawshank Redemption based on?	http://www.wikidata.org/entity/Q172241	Rita Hayworth and Shawshank Redemption 
 Was Top Gun filmed in San Diego?	http://www.wikidata.org/entity/Q110138	Yes 
 What type of movie is Korengal?	http://www.wikidata.org/entity/Q17093105	documentary film 
 When was Inception released?	http://www.wikidata.org/entity/Q25188	2010-07-08 
 What was Wes Anderson's first movie?	http://www.wikidata.org/entity/Q223687	Bottle Rocket 
 How many Oscars did Titanic win?	http://www.wikidata.org/entity/Q44578	11 
 Who wrote the score for Lord of the Rings?	http://www.wikidata.org/entity/Q207773	Howard Shore 
 Which movie in the franchise was Pirates of the Caribbean: On Stranger Tides?	http://www.wikidata.org/entity/Q183555	4 
 Where was The Guard set?	http://www.wikidata.org/entity/Q964909	Ireland 
 How long is The Shawshank Redemption?	http://www.wikidata.org/entity/Q172241	142 minutes 
 Who framed Roger Rabbit in Who Framed Roger Rabbit?	http://www.wikidata.org/entity/Q379873	Judge Doom 
 Who stars in The Man From Earth?	http://www.wikidata.org/entity/Q93701	John Billingsley	Tony Todd	David Lee Smith	William Katt	Richard Riehle	Alexis Thorpe	Ellen Crawford	Annika Peterson 
 What movies have Lucasfilm made?	http://www.wikidata.org/entity/Q242446	Indiana Jones	Star Wars 
 Who is the director of Anubis en de Wraak van Arghus?	https://www.wikidata.org/wiki/Q2401023	Dennis Bots 
 What is the sequel to Monsters, Inc.?	https://www.wikidata.org/wiki/Q187726	Monsters University 
 In what format is David Attenborough: A Life on Our Planet available?	https://www.wikidata.org/wiki/Q100613366	video on demand 
 Where was David Attenborough educated?	https://www.wikidata.org/wiki/Q183337	University College London	Clare College	Wyggeston Grammar School for Boys 
 When premiered the prequel to Incredibles 2?	https://www.wikidata.org/wiki/Q213326	24 October 2004 
 How long does Home Alone take?	https://www.wikidata.org/wiki/Q105031	103 minute 
 What is the site of the 1997 Titanic movie?	https://www.wikidata.org/wiki/Q44578	http://www.titanicmovie.com 
 Of how many movies consists the Harry Potter series?	https://www.wikidata.org/wiki/Q216930	8 
 Which genre is Johnny English Strikes Again?	https://www.wikidata.org/wiki/Q35160593	comedy film	spy film 
 When premiered the original Lion King?	https://www.wikidata.org/wiki/Q36479	15 June 1994 
 Who is the director of the film Avatar?	https://www.wikidata.org/wiki/Q24871	James Cameron 
 In which Star Wars movies does the character Kylo Ren appear in?	https://www.wikidata.org/wiki/Q21515016	Star Wars Episode VII: The Force Awakens	Star Wars Episode VIII: The Last Jedi	Star Wars Episode IX: The Rise of Skywalker 
 How many children does the actor Daniel Craig have?	https://www.wikidata.org/wiki/Q4547	2 
 Who is the creator of the film character Darth Vader?	https://www.wikidata.org/wiki/Q12206942	George Lucas 
 In which war does the film character Forrest Gump partake in?	https://www.wikidata.org/wiki/Q134773	Vietnam War 
 How tall is the actor Mark Ruffalo?	https://www.wikidata.org/wiki/Q41422	173 cm 
 Who plays the leading actor in the movie Black Panther?	https://www.wikidata.org/wiki/Q23780734	Chadwick Boseman 
 How long is the film Titanic?	https://www.wikidata.org/wiki/Q44578	194 minutes 
 What color is the film character Shrek?	https://www.wikidata.org/wiki/Q52401	green 
 In which month was Michael Douglas born in?	https://www.wikidata.org/wiki/Q119798	September 
 When was David Lynch born?	https://www.wikidata.org/wiki/Q2071	20-01-1946 
 Who composed the music for the original Twin Peaks series?	https://www.wikidata.org/wiki/Q2085	Angelo Badalamenti 
 Which Harry Potter movie made the most money at the box office?	https://www.wikidata.org/wiki/Q232009	Harry Potter and the Deathly Hallows – Part 2 
 How many characters have part in the fictional group The Fellowship of The Ring?	https://www.wikidata.org/wiki/Q2071479	9 
 whet is the original title of The Platform?	https://www.wikidata.org/wiki/Q67628998	El Hoyo 
 Who are the two main characters in Better Call Saul?	https://www.wikidata.org/wiki/Q14925221	Mike Ehrmantraut	Saul Goodman 
 Who is the director of Pulp Fiction and Inglourious Basterds?	https://www.wikidata.org/wiki/Q104123	Quentin Tarantino	Quentin Tarantino 
 What is the series Game of Trones based on?	https://www.wikidata.org/wiki/Q23572	A Song of Ice and Fire 
 What languages are spoken in Game of Trones?	https://www.wikidata.org/wiki/Q23572	English	Dothraki	Valyrian languages 
 On what year was The Matrix released?	https://www.wikidata.org/wiki/Q83495	1999 
 Who are the directors of The Matrix?	https://www.wikidata.org/wiki/Q9544977	Lilly Wachowski	Lana Wachowski 
 Who was the director of photogrpahy for Memento?	https://www.wikidata.org/wiki/Q460144	Wally Pfister 
 What genre is Star Wars?	https://www.wikidata.org/wiki/Q24925	science fiction	space opera	fantasy	adventure film 
 In what language was Shrek originally released?	https://www.wikidata.org/wiki/Q1860	English 
 Who composed the music for Unbreakable?	https://www.wikidata.org/wiki/Q213869	James Newton Howard 
 Who is the creator of the Avengers?	https://www.wikidata.org/wiki/Q181900	Stan Lee 
 Who is the first actor to play James Bond?	https://www.wikidata.org/wiki/Q4573	Sean Connery 
 How much money did Tenet cost to produce?	https://www.wikidata.org/wiki/Q63985561	225,000,000 United States dollars 
 How much did the production of The Grand Budapest Hotel cost?	https://www.wikidata.org/wiki/Q3521099	23,000,000 euro 
 Which awards did Parasite receive at the 92nd Academy Awards?	https://www.wikidata.org/wiki/Q61448040	Academy Award for Best Picture	Academy Award for Best Writing, Original Screenplay	Academy Award for Best Foreign Language Film	Academy Award for Best Director 
 Who directed Independence Day	https://www.wikidata.org/wiki/Q105387	Roland Emmerich 
 In what year was "To All The Boys I've Loved Before" published?	https://www.wikidata.org/wiki/Q35783117	2018 
 What are the titles of the movies of The Hunger Games film series?	https://www.wikidata.org/wiki/Q11885031	The Hunger Games	The Hunger Games: Catching Fire	The Hunger Games: Mockingjay – Part 1	The Hunger Games: Mockingjay – Part 2 
 Who was the screenwriter of Rocky IV?	https://www.wikidata.org/wiki/Q387638	Sylvester Stallone 
 Which production company produced Twister?	https://www.wikidata.org/wiki/Q683663	Amblin Entertainment 
 What is the country of origin of "10 Things I Hate About You"?	https://www.wikidata.org/wiki/Q169082	United States of America 
 Which song is the theme music of "No Time to Die"?	https://www.wikidata.org/wiki/Q21534241	No Time to Die 
 What genres is the movie Grease?	https://www.wikidata.org/wiki/Q267721	romantic comedy	musical film	teen film 
 What is the duration of The Fast and the Furious?	https://www.wikidata.org/wiki/Q155476	103 minute 
 Who voices the character Po in Kung Fu Panda?	https://www.wikidata.org/wiki/Q129193	Jack Black 
 What is the publication date of The Road to El Dorado?	https://www.wikidata.org/wiki/Q866358	31 March 2000	5 October 2000 
 What is Spiderman's name?	https://www.wikidata.org/wiki/Q23991129	Peter 
 Who are the Russo brothers?	https://www.wikidata.org/wiki/Q2853003	Anthony Russo	Joe Russo 
 How much did Avengers: Endgame cost?	https://www.wikidata.org/wiki/Q23781155	356,000,000 United States dollar 
 How many Iron Man movie parts are there?	https://www.wikidata.org/wiki/Q16642701	3 
 Who directed The Room?	https://www.wikidata.org/wiki/Q533383	Tommy Wiseau 
 Is Die Hard a Christmas film?	https://www.wikidata.org/wiki/Q105598	Yes 
 Where does Saving Private Ryan take place?	https://www.wikidata.org/wiki/Q165817	France	Normandy 
 Who directed the film "Titanic"?	https://www.wikidata.org/wiki/Q44578	James Cameron 
 When was "Forrest Gump" released?	https://www.wikidata.org/wiki/Q134773	1994-06-23 (Los Angeles)	1994-07-06 (USA)	1994-11-13 (Sweden)	1994-11-05 (France) 
 What company produced the film series "Harry Potter?"	https://www.wikidata.org/wiki/Q216930	Warner Bros. 
 How long is "The Matrix"?	https://www.wikidata.org/wiki/Q83495	136 minutes 
 Who played Brian in "2 Fast 2 Furious?"	https://www.wikidata.org/wiki/Q222867	Paul Walker 
 What is the name of the hobbit played by Elijah Wood in the Lord of the Rings movies?	https://www.wikidata.org/wiki/Q177329	Frodo Baggins 
 Who are the directors of the movie "The Matrix"?	https://www.wikidata.org/wiki/Q83495	Lilly Wachowski	Lana Wachowski 
 What country was Jim Carrey born in?	https://www.wikidata.org/wiki/Q40504	Canada 
 Which genres is the Film "Avatar" associated with?	https://www.wikidata.org/wiki/Q24871	science fiction film	action film	adventure film	military science fiction	live-action animated film	science fiction 
 What movie did Leonardo DiCaprio receive an Academy Award for?	https://www.wikidata.org/wiki/Q38111	The Revenant 
 What is the director Gaspar Noé employed at?	https://www.wikidata.org/wiki/Q347950	European Graduate School 
 What language was the movie "Climax" produced in?	https://www.wikidata.org/wiki/Q52000412	French 
 What organizations is the film "Trading Places" distributed by?	https://www.wikidata.org/wiki/Q504151	Paramount Pictures	Netflix	FandangoNow 
 What location were the Golden Globe Awards held at in 2020?	https://www.wikidata.org/wiki/Q73895373	Beverly Hilton Hotel 
 How long is the film "Scary movie"?	https://www.wikidata.org/wiki/Q219424	88 minutes 
 how many movies are in the Marvel cinematic Universe?	http://www.wikidata.org/wiki/Q642878	42 
 How many awards did Quentin Tarantino receive?	http://www.wikidata.org/wiki/Q3772	19 
 Which company produced Star Wars?	http://www.wikidata.org/wiki/Q22092344	Lucasfilm 
 When were the Lord of the Rings movies released	http://www.wikidata.org/wiki/Q127367	2001-12-19	2002-12-05	2003-12-01 
 When did Christopher Lee die?	http://www.wikidata.org/wiki/Q180338	2015-06-07 
 Who were the screenwriters of Ocean's 11?	https://www.wikidata.org/wiki/Q205447	Ted Griffin	Harry Brown	Charles Lederer 
 In which movies directed by Quintin Tarantino did Brad Pitt play?	http://www.wikidata.org/wiki/Q153723	Inglorious basterds	Once upon a time in hollywood 
 In which city was Christoph Waltz born?	http://www.wikidata.org/wiki/Q76819	Vienna 
 How much did Saving private ryan cost in United States dollars?	http://www.wikidata.org/wiki/Q165817	70000000 
 What are the main subjects in Django Unchained?	http://www.wikidata.org/wiki/Q571032	revenge	slavery in the United States 
 For which movie did Robert Downey Jr. receive the Golden Globe Award for Best Actor?	http://www.wikidata.org/entity/Q606226	Sherlock Holmes 
 Which movies, directed by David O. Russell, did Jennifer Lawrence act in?	https://www.wikidata.org/wiki/Q116845	Silver Linings Playbook	American Hustle	Joy 
 When was Quentin Tarantino's most recent movie released?	https://www.wikidata.org/wiki/Q47300912	2019-05-21 
 What are the nicknames of the lead character of The Big Lebowski?	https://www.wikidata.org/wiki/Q15660517	The Dude	His Dudeness	el Duderino	the little Lebowski	Duder 
 When were the fiftieth Oscars held?	https://www.wikidata.org/wiki/Q282159	1978-04-03 
 In what year did Meryl Streep start acting?	https://www.wikidata.org/wiki/Q873	1977 
 When did Rushmore come out?	https://www.wikidata.org/wiki/Q1347393	1999-04-15 
 What are the notable works of composer John Williams?	https://www.wikidata.org/wiki/Q131285	Star Wars	Indiana Jones Adventure	Munich	Schindler's List 
 Who won the Best Picture Award in 2020 Academy Awards?	hhttps://www.wikidata.org/wiki/Q102427	Parasite 
 When was Parasite filmed?	https://www.wikidata.org/wiki/Q61448040	2019 
 Who directed Parasite?	https://www.wikidata.org/wiki/Q61448040	Bong Joon-ho 
 When was parasite released in South Korea?	https://www.wikidata.org/wiki/Q61448040	30 May 2019 
 What is the genre of Parasite?	https://www.wikidata.org/wiki/Q61448040	drama	comedy film	black comedy	thriller film 
 Which movie won the Academy Award for Best Animated Feature in 2003	https://www.wikidata.org/wiki/Q155653	Spirited Away 
 How many minutes is Spirited Away?	https://www.wikidata.org/wiki/Q155653	125 minutes 
 What is the sequel of Wreck-It Ralph?	https://www.wikidata.org/wiki/Q28891	Ralph Breaks the Internet 
 Who voiced Vanellope in Wreck-It Ralph?	https://www.wikidata.org/wiki/Q28891	Sarah Silverman 
 Which century is divergent set in?	https://www.wikidata.org/wiki/Q28891	22nd Century 
 Who composed the music for Lord of The Rings: The Fellowship of the Ring?	https://www.wikidata.org/wiki/Q127367	Howard Shore 
 Does Perfect Blue (1997) pass the Mako Mori test?	https://www.wikidata.org/wiki/Q1205051	Yes 	 
 How tall is Danny DeVito?	https://www.wikidata.org/wiki/Q26806	147 cm 
 What is Four Lions mainly about?	https://www.wikidata.org/wiki/Q5590	Terrorism 
 How many children does Morgan Freeman have?	https://www.wikidata.org/wiki/Q48337	4 
 What book is the movie Mean Girls based on?	https://www.wikidata.org/wiki/Q631103	Queen Bees and Wannabes 
 Who directed Bionicle: Mask of Light?	https://www.wikidata.org/wiki/Q975962	David Molina	Terry Shakespeare 
 Where was Spy Kids filmed?	https://www.wikidata.org/wiki/Q550581	The Bahamas	Chile 
 What is the full name of legendary actor Nicolas Cage?	https://www.wikidata.org/wiki/Q42869	Nicolas Kim Coppola 
 Who is the director of Harry Potter?	https://www.wikidata.org/wiki/Q216930	Chris Columbus 
 How many movies of Harry Potter are there?	https://www.wikidata.org/wiki/Q216930 	8 
 Who is/are the producer(s) of the movie Shutter Island?	https://www.wikidata.org/wiki/Q210364	Martin Scorsese	Mike Medavoy 
 Which production company produced Finding Nemo?	https://www.wikidata.org/wiki/Q132863	Finding Nemo 
 Which movies did Christopher Nolan direct?	https://commons.wikimedia.org/wiki/Category:Films_by_Christopher_Nolan	Batman Begins	Dunkirk	Inception	Interstellar	Memento 
 What is the name of the actor that played Alan Turing in the movie Imitation Game?	https://www.wikidata.org/wiki/Q14918344	Benedict Cumberbatch 
 What is the native label of Smeagol?	https://www.wikidata.org/wiki/Q15007	Gollum 
 What jewelry is Smeagol owner of?	https://www.wikidata.org/wiki/Q15007	One Ring 
 How many dollars did it cost to produce the movie Tenet?	https://www.wikidata.org/wiki/Q63985561	200,000,000 United States dollar 
 On what is the movie Imitation Game based on?	https://www.wikidata.org/wiki/Q14918344	Alan Turing: The Enigma  
 In what year was the movie 'Psycho' published??	https://www.wikidata.org/wiki/Q163038	1960 
 When was Christian Bale born?	https://www.wikidata.org/wiki/Q45772	1974-01030 
 How many Oscars did th movie 'Titanic' win?	https://www.wikidata.org/wiki/Q44578	10 
 Who directed the movie 'Shindler's List'?	https://www.wikidata.org/wiki/Q483941	Steven Spielberg 
 How long is Monty Python's Life of Brian?	https://www.wikidata.org/wiki/Q24953	94 minutes 
 Who was the composer for Pirates of the Caribbean: The Curse of the Black Pearl?	https://www.wikidata.org/wiki/Q46717	Klaus Badelt	Alan Silvestri	Hans Zimmer 
